timestamp,float data,int data,bool data
2022-02-08 14:28:50.323841,0.14772541917920656,50,0
2022-02-08 14:28:50.377586,0.7299722103702174,7,1
2022-02-08 14:28:50.432086,0.18209920343966157,114,1
2022-02-08 14:28:50.485762,0.3691294258214235,235,0
2022-02-08 14:28:50.538990,0.24944522831343496,180,0
2022-02-08 14:28:50.594063,0.25806457646797576,66,0
2022-02-08 14:28:50.648852,0.618910244221973,24,1
2022-02-08 14:28:50.701855,0.01777015816860905,215,0
2022-02-08 14:28:50.701855,0.01777015816860905,215,0
2022-02-08 14:28:50.754584,0.8793531458923846,88,0
2022-02-08 14:28:50.806999,0.5263517423174385,11,0
2022-02-08 14:28:50.860087,0.3754882901935852,244,1
2022-02-08 14:28:50.913871,0.9323438593862197,148,1
2022-02-08 14:28:50.967292,0.05980174979324404,98,0
2022-02-08 14:28:51.019618,0.14647209324382693,111,0
2022-02-08 14:28:51.073632,0.8710652218506236,14,0
2022-02-08 14:28:51.127709,0.7326142035696118,107,0
2022-02-08 14:28:51.181479,0.9062355120632878,34,1
2022-02-08 14:28:51.235262,0.44885517460263813,169,1
2022-02-08 14:28:51.288160,0.7461281127291364,273,0
2022-02-08 14:28:51.341891,0.7353808809360095,123,1
2022-02-08 14:28:51.396195,0.38858622695379386,239,1
2022-02-08 14:28:51.449761,0.5468764753950489,313,0
2022-02-08 14:28:51.503104,0.057458169831901884,82,1
2022-02-08 14:28:51.556366,0.398292023873154,139,0
2022-02-08 14:28:51.609776,0.6617176127668684,290,1
2022-02-08 14:28:51.662128,0.9427332863610882,20,0
2022-02-08 14:28:51.714220,0.6867083391308177,353,0
2022-02-08 14:28:51.768731,0.24117811018002022,63,1
2022-02-08 14:28:51.821491,0.6008235936134259,266,0
2022-02-08 14:28:51.874291,0.33702065993983277,155,0
2022-02-08 14:28:51.926575,0.08709051014205316,144,0
2022-02-08 14:28:51.979657,0.22366072362781153,315,0
2022-02-08 14:28:52.031650,0.5285701934779262,93,1
2022-02-08 14:28:52.083580,0.42901822275179724,4,1
2022-02-08 14:28:52.135548,0.5697003651472478,294,1
2022-02-08 14:28:52.188784,0.11204641932581394,4,1
2022-02-08 14:28:52.240801,0.6810198787180691,266,1
2022-02-08 14:28:52.294570,0.6823223167819055,16,1
2022-02-08 14:28:52.346583,0.49753831681023963,179,0
2022-02-08 14:28:52.398991,0.17614834476241614,344,0
2022-02-08 14:28:52.452364,0.10286331334509602,25,0
2022-02-08 14:28:52.504869,0.05781716620466104,245,0
2022-02-08 14:28:52.558059,0.1428571004569924,266,0
2022-02-08 14:28:52.611182,0.2137195485758786,198,0
2022-02-08 14:28:52.664323,0.2755435230322991,186,0
2022-02-08 14:28:52.717739,0.734406729321202,165,0
2022-02-08 14:28:52.770309,0.03580797951277126,113,0
2022-02-08 14:28:52.822982,0.38626906735212496,319,1
2022-02-08 14:28:52.875394,0.8869909546054763,313,1
2022-02-08 14:28:52.927597,0.6913539255547141,234,1
2022-02-08 14:28:52.979804,0.13497762903094368,225,1
2022-02-08 14:28:53.033143,0.18463982633209475,83,1
2022-02-08 14:28:53.085418,0.03593910911373044,152,1
2022-02-08 14:28:53.138177,0.573940923722541,157,1
2022-02-08 14:28:53.190742,0.654831691664542,213,0
2022-02-08 14:28:53.244609,0.12631668657857453,76,0
2022-02-08 14:28:53.298583,0.0460161813921518,120,1
2022-02-08 14:28:53.351438,0.1738394931649957,230,0
2022-02-08 14:28:53.403837,0.7635546556332095,124,1
2022-02-08 14:28:53.456001,0.09772696786040413,85,0
2022-02-08 14:28:53.508912,0.1481041911546378,114,1
2022-02-08 14:28:53.560853,0.40813596211414804,97,0
2022-02-08 14:28:53.612790,0.883870883665277,335,0
2022-02-08 14:28:53.666518,0.4706971978709297,287,1
2022-02-08 14:28:53.719932,0.7284898939703222,357,0
2022-02-08 14:28:53.773700,0.20560273558090947,310,0
2022-02-08 14:28:53.826243,0.03913603602079996,247,1
2022-02-08 14:28:53.878285,0.4516418164839481,108,0
2022-02-08 14:28:53.930993,0.29476121311027803,318,0
2022-02-08 14:28:53.983087,0.5924416751866288,223,0
2022-02-08 14:28:54.036723,0.16891921222691264,269,1
2022-02-08 14:28:54.089015,0.24486528355694048,62,1
2022-02-08 14:28:54.141444,0.6584587984988084,130,0
2022-02-08 14:28:54.194586,0.9116125100769398,91,1
2022-02-08 14:28:54.246733,0.8612315491012209,19,1
2022-02-08 14:28:54.299698,0.6295682519116411,3,0
2022-02-08 14:28:54.352813,0.2726486436469321,333,1
2022-02-08 14:28:54.405198,0.6265714961953274,100,1
2022-02-08 14:28:54.457967,0.5780541593298264,24,1
2022-02-08 14:28:54.510327,0.10153698300300285,206,1
2022-02-08 14:28:54.562614,0.9687256436362196,21,1
2022-02-08 14:28:54.615032,0.7560547906274774,14,0
2022-02-08 14:28:54.668119,0.3699318195644393,352,1
2022-02-08 14:28:54.720572,0.0363985232381816,222,1
2022-02-08 14:28:54.772844,0.39616978639261846,172,1
2022-02-08 14:28:54.825171,0.9126527386137383,59,0
2022-02-08 14:28:54.877542,0.8901893842848239,132,0
2022-02-08 14:28:54.930568,0.4445061566831182,289,1
2022-02-08 14:28:54.982685,0.5721774019116774,108,1
2022-02-08 14:28:55.035017,0.49624101079276584,214,1
2022-02-08 14:28:55.087065,0.8523574817362423,259,1
2022-02-08 14:28:55.140166,0.5198553761141125,138,1
2022-02-08 14:28:55.192841,0.14338766530216607,126,0
2022-02-08 14:28:55.246438,0.6655931598255054,57,1
2022-02-08 14:28:55.299614,0.5935268597820273,7,1
2022-02-08 14:28:55.353342,0.5793262922818994,243,1
2022-02-08 14:28:55.406653,0.9197326032310212,168,0
2022-02-08 14:28:55.461168,0.3605483242666886,62,1
2022-02-08 14:28:55.514610,0.9780648487890761,307,1
2022-02-08 14:28:55.566732,0.6636630496681993,37,0
2022-02-08 14:28:55.618767,0.6907011728526814,214,1
2022-02-08 14:28:55.672100,0.6193768689016117,338,0
2022-02-08 14:28:55.724996,0.6744594440438171,130,1
2022-02-08 14:28:55.724996,0.6744594440438171,130,1
2022-02-08 14:28:55.778411,0.15045564565255154,0,1
2022-02-08 14:28:55.830959,0.08233896450315037,100,0
2022-02-08 14:28:55.884181,0.7246979730580488,164,0
2022-02-08 14:28:55.936179,0.7315124465313163,322,0
2022-02-08 14:28:55.988405,0.17252195620006805,131,0
2022-02-08 14:28:56.040647,0.28593144218978483,309,0
2022-02-08 14:28:56.092985,0.5880533169584743,322,1
2022-02-08 14:28:56.145811,0.8947313875700147,354,1
2022-02-08 14:28:56.199226,0.21036302367484894,92,0
2022-02-08 14:28:56.251371,0.47989541338809893,120,0
2022-02-08 14:28:56.303880,0.5131752742145722,225,1
2022-02-08 14:28:56.358662,0.7271879033434242,51,1
2022-02-08 14:28:56.412238,0.08108435464944841,19,0
2022-02-08 14:28:56.464539,0.11528201551438166,250,1
2022-02-08 14:28:56.516860,0.8687518961521415,298,1
2022-02-08 14:28:56.569013,0.5368932087834347,123,1
2022-02-08 14:28:56.621820,0.43383619871932433,52,0
2022-02-08 14:28:56.674484,0.09204462504173849,99,0
2022-02-08 14:28:56.727138,0.12372111655748042,50,1
2022-02-08 14:28:56.779590,0.7677278779356488,165,1
2022-02-08 14:28:56.832096,0.04108321376399804,329,1
2022-02-08 14:28:56.884442,0.2295455762812173,121,1
2022-02-08 14:28:56.936932,0.5941624950713152,267,1
2022-02-08 14:28:56.989304,0.5870686158962424,52,1
2022-02-08 14:28:57.041716,0.02059647487864369,176,0
2022-02-08 14:28:57.094194,0.4168192865502568,254,0
2022-02-08 14:28:57.146358,0.18319702589320175,24,0
2022-02-08 14:28:57.198590,0.17634131850951418,354,1
2022-02-08 14:28:57.250323,0.2393333394173267,139,1
2022-02-08 14:28:57.303323,0.877814247953673,68,1
2022-02-08 14:28:57.355640,0.7321313652305832,70,0
2022-02-08 14:28:57.408078,0.3642205489278003,251,0
2022-02-08 14:28:57.460006,0.2664241111901908,54,1
2022-02-08 14:28:57.513720,0.5586916010917083,183,0
2022-02-08 14:28:57.567143,0.9480953864766561,306,1
2022-02-08 14:28:57.621568,0.2267918111293804,255,0
2022-02-08 14:28:57.675796,0.5932389378833492,153,0
2022-02-08 14:28:57.729404,0.8088629474414427,282,0
2022-02-08 14:28:57.783067,0.8440449903225757,35,0
2022-02-08 14:28:57.836593,0.7828910342509442,65,1
2022-02-08 14:28:57.890878,0.13585667287591496,26,0
2022-02-08 14:28:57.945003,0.0828041868874061,34,1
2022-02-08 14:28:57.998205,0.5379998301993147,27,0
2022-02-08 14:28:58.050949,0.9697894248429283,184,0
2022-02-08 14:28:58.103104,0.417904425206328,156,1
2022-02-08 14:28:58.155670,0.957642208487396,281,0
2022-02-08 14:28:58.208368,0.7974735756003773,259,0
2022-02-08 14:28:58.260535,0.9036085436238884,154,1
2022-02-08 14:28:58.312774,0.12395132227206274,177,1
2022-02-08 14:28:58.364945,0.10046203184105185,342,0
2022-02-08 14:28:58.417273,0.8918258839351552,318,1
2022-02-08 14:28:58.469716,0.8781002589864803,73,0
2022-02-08 14:28:58.522010,0.06852942069001933,288,1
2022-02-08 14:28:58.574044,0.2865024556055592,343,1
2022-02-08 14:28:58.626338,0.8018714380508224,310,1
2022-02-08 14:28:58.678569,0.7512495113005846,145,0
2022-02-08 14:28:58.730801,0.13695915806455583,40,1
2022-02-08 14:28:58.782933,0.8867178721929696,119,1
2022-02-08 14:28:58.835598,0.07455223583152848,117,1
2022-02-08 14:28:58.887669,0.3628371565717755,83,1
2022-02-08 14:28:58.940611,0.8825892874749633,201,1
2022-02-08 14:28:58.992704,0.4361058046246309,227,1
2022-02-08 14:28:59.045206,0.10198063316825023,348,1
2022-02-08 14:28:59.097219,0.2946502008472198,107,1
2022-02-08 14:28:59.149059,0.016446268732518754,241,1
2022-02-08 14:28:59.201039,0.9423921708322606,266,0
2022-02-08 14:28:59.253791,0.9727596258977099,200,0
2022-02-08 14:28:59.307103,0.5998038006642004,275,0
2022-02-08 14:28:59.360385,0.6846448421007475,9,0
2022-02-08 14:28:59.412589,0.7867558894075752,113,1
2022-02-08 14:28:59.465773,0.5906836133378294,318,0
2022-02-08 14:28:59.517740,0.3365029672814609,68,1
2022-02-08 14:28:59.569851,0.05565896238753365,274,0
2022-02-08 14:28:59.621777,0.2835307517180423,187,1
2022-02-08 14:28:59.674038,0.8965158085990765,67,0
2022-02-08 14:28:59.726454,0.5371580705462452,47,1
2022-02-08 14:28:59.778762,0.4012982657515267,4,0
2022-02-08 14:28:59.831975,0.15764159204453598,268,1
2022-02-08 14:28:59.884827,0.6481710732854828,37,1
2022-02-08 14:28:59.936958,0.9757846133877179,360,0
2022-02-08 14:28:59.989221,0.03484137034047552,179,0
2022-02-08 14:29:00.044226,0.977715342166738,134,0
2022-02-08 14:29:00.097991,0.5146073041839941,197,0
2022-02-08 14:29:00.152246,0.0868038184336839,111,0
2022-02-08 14:29:00.205809,0.7081530363832201,279,1
2022-02-08 14:29:00.259756,0.7083814606188155,273,1
2022-02-08 14:29:00.313196,0.002721426724124787,300,1
2022-02-08 14:29:00.367369,0.34599245148260815,160,0
2022-02-08 14:29:00.421048,0.7644126358679673,93,1
2022-02-08 14:29:00.474194,0.13324491153542473,173,1
2022-02-08 14:29:00.527747,0.9545912683474138,267,0
2022-02-08 14:29:00.583236,0.3275539958059196,156,0
2022-02-08 14:29:00.636491,0.8967748748120768,305,1
2022-02-08 14:29:00.690516,0.5373241293716341,201,0
2022-02-08 14:29:00.744415,0.5255011553805531,160,1
2022-02-08 14:29:00.744415,0.5255011553805531,160,1
2022-02-08 14:29:00.799447,0.3453411260995094,275,1
2022-02-08 14:29:00.853889,0.4293665102679658,322,1
2022-02-08 14:29:00.907507,0.23415739640373656,12,0
2022-02-08 14:29:00.960586,0.29260854819413096,284,0
2022-02-08 14:29:01.014285,0.6795036812633876,268,1
2022-02-08 14:29:01.067697,0.6852922137099302,314,0
2022-02-08 14:29:01.120263,0.3496722705592291,356,0
2022-02-08 14:29:01.174712,0.830208275171673,88,1
2022-02-08 14:29:01.228388,0.9792681308909049,344,0
2022-02-08 14:29:01.280632,0.28406351911452044,309,1
2022-02-08 14:29:01.333363,0.527417505639822,112,0
2022-02-08 14:29:01.385694,0.8248434571949982,224,1
2022-02-08 14:29:01.438387,0.00843026190514562,347,0
2022-02-08 14:29:01.490815,0.9246663924268107,257,0
2022-02-08 14:29:01.543555,0.48068575258968593,255,0
2022-02-08 14:29:01.596052,0.05458901918633319,267,0
2022-02-08 14:29:01.648443,0.5416236066403378,121,0
2022-02-08 14:29:01.700829,0.38812714770084433,52,0
2022-02-08 14:29:01.753211,0.358053243308071,85,1
2022-02-08 14:29:01.805505,0.3157691667130871,23,0
2022-02-08 14:29:01.857992,0.30938538710068153,304,0
2022-02-08 14:29:01.910475,0.20641312780726273,158,1
2022-02-08 14:29:01.962791,0.6726919710787684,133,0
2022-02-08 14:29:02.015276,0.31368869672793953,69,0
2022-02-08 14:29:02.067378,0.05299261858943538,353,1
2022-02-08 14:29:02.121850,0.763245744397127,344,1
2022-02-08 14:29:02.175000,0.42569075518474375,354,0
2022-02-08 14:29:02.227470,0.24352317518257927,42,0
2022-02-08 14:29:02.279642,0.5129376169349219,165,0
2022-02-08 14:29:02.332754,0.7976985171461354,159,0
2022-02-08 14:29:02.385842,0.8188416373059753,166,0
2022-02-08 14:29:02.438644,0.2690066498900118,256,1
2022-02-08 14:29:02.491892,0.08537223687731166,66,1
2022-02-08 14:29:02.544797,0.9565907652264883,106,1
2022-02-08 14:29:02.597995,0.2637154981354486,139,0
2022-02-08 14:29:02.650276,0.1574606690335949,201,1
2022-02-08 14:29:02.703658,0.2523467544839786,237,1
2022-02-08 14:29:02.757721,0.6263876055598624,87,1
2022-02-08 14:29:02.811079,0.5098114820389358,7,0
2022-02-08 14:29:02.864554,0.6014623047678593,67,0
2022-02-08 14:29:02.918606,0.49281618618412426,306,0
2022-02-08 14:29:02.973384,0.16900667062807362,162,0
2022-02-08 14:29:03.027209,0.8845509473697624,109,0
2022-02-08 14:29:03.080874,0.9046794834178677,251,0
2022-02-08 14:29:03.134763,0.23311133614547552,332,1
2022-02-08 14:29:03.188323,0.04933031904983076,315,0
2022-02-08 14:29:03.242218,0.6010638019311921,173,0
2022-02-08 14:29:03.295816,0.5399736152888057,272,0
2022-02-08 14:29:03.349729,0.946370961428614,56,1
2022-02-08 14:29:03.403080,0.07999311613358062,166,0
2022-02-08 14:29:03.456884,0.33836360574229063,195,0
2022-02-08 14:29:03.510508,0.15827932532691236,309,1
2022-02-08 14:29:03.566838,0.7487118251709133,63,1
2022-02-08 14:29:03.620342,0.951010585054485,141,0
2022-02-08 14:29:03.673531,0.4151813042279938,27,0
2022-02-08 14:29:03.726506,0.3493792343018465,333,0
2022-02-08 14:29:03.779405,0.9763584371559481,45,1
2022-02-08 14:29:03.832694,0.27741622147584655,191,0
2022-02-08 14:29:03.885219,0.4729064714366209,305,1
2022-02-08 14:29:03.939024,0.6985610808174083,0,1
2022-02-08 14:29:03.992643,0.8700137898556012,335,0
2022-02-08 14:29:04.046709,0.9758300190711475,250,1
2022-02-08 14:29:04.100601,0.9067914433739198,159,0
2022-02-08 14:29:04.153848,0.08104195959974503,98,0
2022-02-08 14:29:04.206631,0.40598912967357326,185,1
2022-02-08 14:29:04.260623,0.761880691496771,104,1
2022-02-08 14:29:04.315361,0.2653022660347394,140,0
2022-02-08 14:29:04.367794,0.7959220688896221,172,0
2022-02-08 14:29:04.420525,0.5242722606274659,169,1
2022-02-08 14:29:04.473828,0.5151751486967583,272,0
2022-02-08 14:29:04.526620,0.7671515437923642,134,1
2022-02-08 14:29:04.579851,0.007942306635536855,63,0
2022-02-08 14:29:04.633970,0.2003673823971911,137,1
2022-02-08 14:29:04.687293,0.3893205828828822,185,1
2022-02-08 14:29:04.740653,0.1329608703629338,262,0
2022-02-08 14:29:04.792929,0.7107576307342701,164,0
2022-02-08 14:29:04.845263,0.10254601106297823,257,1
2022-02-08 14:29:04.897610,0.564055814801895,353,1
2022-02-08 14:29:04.949798,0.5386661639051539,279,1
2022-02-08 14:29:05.002161,0.12238528266871673,358,1
2022-02-08 14:29:05.055135,0.6924885686128431,219,0
2022-02-08 14:29:05.109685,0.5743734750823088,31,1
2022-02-08 14:29:05.162397,0.5287077598100923,143,0
2022-02-08 14:29:05.215017,0.4273849489652529,93,0
2022-02-08 14:29:05.267536,0.9311729884301896,93,1
2022-02-08 14:29:05.320514,0.057117882260691144,91,0
2022-02-08 14:29:05.372734,0.23163657895805412,62,0
2022-02-08 14:29:05.425352,0.7918181019052632,45,1
2022-02-08 14:29:05.477808,0.5230691544689597,125,1
2022-02-08 14:29:05.530582,0.8658592784881992,135,0
2022-02-08 14:29:05.582840,0.6886625711493902,135,0
2022-02-08 14:29:05.636018,0.33062894561674183,230,1
2022-02-08 14:29:05.688509,0.41422353044615723,88,0
2022-02-08 14:29:05.688509,0.41422353044615723,88,0
2022-02-08 14:29:05.742180,0.5120078236578013,119,0
2022-02-08 14:29:05.795252,0.867907750781428,229,0
2022-02-08 14:29:05.849089,0.6125940389692802,52,1
2022-02-08 14:29:05.902921,0.8300292007083897,210,0
2022-02-08 14:29:05.955953,0.8603270485371171,99,1
2022-02-08 14:29:06.009692,0.4848222587626433,159,1
2022-02-08 14:29:06.062113,0.8873779115197786,74,1
2022-02-08 14:29:06.114331,0.39769669725981704,111,0
2022-02-08 14:29:06.166942,0.18011095634832852,131,1
2022-02-08 14:29:06.219262,0.6906482812922626,310,0
2022-02-08 14:29:06.271781,0.6743188213166094,229,0
2022-02-08 14:29:06.324051,0.7475916452894831,199,0
2022-02-08 14:29:06.376520,0.279657553225252,348,0
2022-02-08 14:29:06.429952,0.5889702437546401,294,1
2022-02-08 14:29:06.483343,0.05487209422154238,344,1
2022-02-08 14:29:06.536346,0.8303609621429056,64,1
2022-02-08 14:29:06.589267,0.5025499826043162,161,1
2022-02-08 14:29:06.642410,0.320981752329488,226,1
2022-02-08 14:29:06.695552,0.6587911518609654,345,0
2022-02-08 14:29:06.751343,0.6573211838175615,206,1
2022-02-08 14:29:06.804262,0.08456549056721518,179,1
2022-02-08 14:29:06.857525,0.7577539718548281,351,1
2022-02-08 14:29:06.910411,0.062277897557432516,49,0
2022-02-08 14:29:06.963277,0.260315136204635,277,1
2022-02-08 14:29:07.015619,0.7939346519111297,321,0
2022-02-08 14:29:07.068605,0.8238438552801532,318,1
2022-02-08 14:29:07.121805,0.5384373465695932,205,1
2022-02-08 14:29:07.175504,0.20001410525084773,165,1
2022-02-08 14:29:07.229365,0.12645791649337623,337,1
2022-02-08 14:29:07.283174,0.9040879109322465,246,0
2022-02-08 14:29:07.337069,0.9607088934378912,206,0
2022-02-08 14:29:07.390801,0.4317945834472059,162,1
2022-02-08 14:29:07.445191,0.1905690353016506,155,0
2022-02-08 14:29:07.499010,0.38762444970341847,34,0
2022-02-08 14:29:07.552806,0.8290057100569,19,0
2022-02-08 14:29:07.606979,0.7555383890231806,112,1
2022-02-08 14:29:07.660900,0.9206967217947128,329,0
2022-02-08 14:29:07.714547,0.789322545630807,202,0
2022-02-08 14:29:07.768425,0.1468126107506491,71,0
2022-02-08 14:29:07.822238,0.28642333767509853,126,1
2022-02-08 14:29:07.876283,0.42887961202658254,63,0
2022-02-08 14:29:07.929834,0.6369117768175651,183,0
2022-02-08 14:29:07.983635,0.9978771741189857,127,0
2022-02-08 14:29:08.036887,0.734356395062407,95,1
2022-02-08 14:29:08.090204,0.7279776947881922,113,0
2022-02-08 14:29:08.143601,0.31126605521148676,184,0
2022-02-08 14:29:08.196871,0.408611741298334,70,0
2022-02-08 14:29:08.249837,0.8082801882807523,134,1
2022-02-08 14:29:08.302543,0.5626255968457411,282,0
2022-02-08 14:29:08.354569,0.9888222791240183,315,0
2022-02-08 14:29:08.407112,0.6235391638363164,80,0
2022-02-08 14:29:08.459895,0.07882116016501095,60,0
2022-02-08 14:29:08.514155,0.8375017121977585,217,1
2022-02-08 14:29:08.566489,0.44142645279177795,232,1
2022-02-08 14:29:08.620465,0.4383863416258571,149,0
2022-02-08 14:29:08.674291,0.16668759214255913,224,1
2022-02-08 14:29:08.727919,0.9401195919421108,251,0
2022-02-08 14:29:08.780323,0.42078793879792387,83,1
2022-02-08 14:29:08.832467,0.6745165170525984,317,0
2022-02-08 14:29:08.885436,0.5979853530214086,210,0
2022-02-08 14:29:08.940338,0.4691770228804435,273,0
2022-02-08 14:29:08.992745,0.9321761842987263,306,0
2022-02-08 14:29:09.045439,0.08482171503829128,197,0
2022-02-08 14:29:09.097869,0.49515858257314593,144,0
2022-02-08 14:29:09.150629,0.7330676028950123,257,0
2022-02-08 14:29:09.203085,0.6080225379642614,137,1
2022-02-08 14:29:09.255724,0.030662847527820225,105,0
2022-02-08 14:29:09.308835,0.008788165279426163,156,0
2022-02-08 14:29:09.361454,0.5017439838094198,291,1
2022-02-08 14:29:09.413881,0.18780380426914078,217,0
2022-02-08 14:29:09.466498,0.3152897485406043,77,0
2022-02-08 14:29:09.520145,0.7159891788243007,322,1
2022-02-08 14:29:09.573657,0.9227165730269078,148,0
2022-02-08 14:29:09.627293,0.770606069260545,233,1
2022-02-08 14:29:09.679620,0.7140030314483551,290,0
2022-02-08 14:29:09.736289,0.34660122058182485,360,0
2022-02-08 14:29:09.789883,0.059723134487913554,22,1
2022-02-08 14:29:09.843149,0.6546995149821825,206,1
2022-02-08 14:29:09.896985,0.22037203156455654,36,1
2022-02-08 14:29:09.950630,0.7214826247627706,54,1
2022-02-08 14:29:10.003659,0.13018073555630483,232,1
2022-02-08 14:29:10.055792,0.5593014280455127,335,1
2022-02-08 14:29:10.109527,0.8057611832686282,26,1
2022-02-08 14:29:10.162470,0.4306563533216352,131,0
2022-02-08 14:29:10.214723,0.8301339933442359,19,0
2022-02-08 14:29:10.267407,0.2169409602740282,11,0
2022-02-08 14:29:10.319814,0.1400084773887621,296,0
2022-02-08 14:29:10.372537,0.4806017913537759,202,0
2022-02-08 14:29:10.426804,0.1876294890062037,132,0
2022-02-08 14:29:10.480593,0.5841072943872512,227,0
2022-02-08 14:29:10.534765,0.7128276644224817,318,1
2022-02-08 14:29:10.588568,0.5506906139469012,96,1
2022-02-08 14:29:10.641919,0.28600945821454504,78,1
2022-02-08 14:29:10.694889,0.8483400891527925,244,0
2022-02-08 14:29:10.747395,0.34533444407759384,46,1
2022-02-08 14:29:10.747395,0.34533444407759384,46,1
2022-02-08 14:29:10.800016,0.8685779536338529,34,1
2022-02-08 14:29:10.852820,0.37479938257686984,45,0
2022-02-08 14:29:10.905745,0.930002051864314,249,1
2022-02-08 14:29:10.958090,0.12263757295977873,70,1
2022-02-08 14:29:11.010931,0.9863742380330188,27,0
2022-02-08 14:29:11.064200,0.6326315781879138,299,0
2022-02-08 14:29:11.117634,0.1267785337855003,147,0
2022-02-08 14:29:11.172861,0.45400735287736504,178,0
2022-02-08 14:29:11.224939,0.6691123562091554,62,0
2022-02-08 14:29:11.276826,0.7649045951728122,271,0
2022-02-08 14:29:11.328989,0.5169588318519902,229,1
2022-02-08 14:29:11.381460,0.5423993906132749,182,1
2022-02-08 14:29:11.433602,0.6079450925339076,338,0
2022-02-08 14:29:11.486325,0.02828471651986808,212,0
2022-02-08 14:29:11.538505,0.039418789925430575,319,0
2022-02-08 14:29:11.591655,0.11801398151200282,4,0
2022-02-08 14:29:11.644539,0.3022848678850464,322,1
2022-02-08 14:29:11.697556,0.5346956601980577,316,1
2022-02-08 14:29:11.750043,0.26577183374246693,212,0
2022-02-08 14:29:11.802736,0.36730192594723265,341,1
2022-02-08 14:29:11.855313,0.31917179894787984,122,0
2022-02-08 14:29:11.908810,0.861045648991822,134,0
2022-02-08 14:29:11.961180,0.8840589319727836,48,0
2022-02-08 14:29:12.014013,0.08206263534966807,341,0
2022-02-08 14:29:12.066387,0.006150884901195419,134,1
2022-02-08 14:29:12.118828,0.023275727270851476,344,1
2022-02-08 14:29:12.171078,0.9786928287920296,230,0
2022-02-08 14:29:12.224112,0.10545214507558232,48,0
2022-02-08 14:29:12.278003,0.36380904214857723,81,1
2022-02-08 14:29:12.330752,0.49837838988054073,161,0
2022-02-08 14:29:12.383173,0.4789906419581702,21,1
2022-02-08 14:29:12.435998,0.4478481364659086,230,1
2022-02-08 14:29:12.488278,0.9340067062505084,253,0
2022-02-08 14:29:12.541032,0.7849354321070219,72,0
2022-02-08 14:29:12.594209,0.49526121939352596,314,1
2022-02-08 14:29:12.647521,0.6979258603896995,321,1
2022-02-08 14:29:12.699902,0.6612501857386011,155,1
2022-02-08 14:29:12.753530,0.25322708968485796,5,1
2022-02-08 14:29:12.807869,0.07635244058157864,34,0
2022-02-08 14:29:12.861276,0.05557278553422307,56,1
2022-02-08 14:29:12.913901,0.4757862312979081,211,0
2022-02-08 14:29:12.966043,0.21121401580526922,232,0
2022-02-08 14:29:13.019107,0.07758775468518642,207,0
2022-02-08 14:29:13.071125,0.8556400925241175,320,1
2022-02-08 14:29:13.123282,0.459748968294715,168,0
2022-02-08 14:29:13.177337,0.8593874383278339,237,1
2022-02-08 14:29:13.231361,0.5900333121093668,25,1
2022-02-08 14:29:13.285826,0.4898370539400778,62,0
2022-02-08 14:29:13.339176,0.8292999714751645,45,0
2022-02-08 14:29:13.393099,0.1303629047658783,0,1
2022-02-08 14:29:13.446818,0.9903459784146039,48,0
2022-02-08 14:29:13.501693,0.38689065361112474,341,1
2022-02-08 14:29:13.554508,0.671130335375597,209,1
2022-02-08 14:29:13.607479,0.4556458897212342,189,0
2022-02-08 14:29:13.660631,0.9369824123831436,27,0
2022-02-08 14:29:13.714549,0.6330415198826959,281,0
2022-02-08 14:29:13.768105,0.6788518117871669,91,1
2022-02-08 14:29:13.821912,0.6548634331673501,85,1
2022-02-08 14:29:13.875601,0.35685695706595943,157,0
2022-02-08 14:29:13.929709,0.8047327863837886,27,1
2022-02-08 14:29:13.983405,0.4001687239643238,195,0
2022-02-08 14:29:14.037394,0.07794202676700135,173,1
2022-02-08 14:29:14.090120,0.9780978410002897,237,0
2022-02-08 14:29:14.142576,0.5571509635218754,251,1
2022-02-08 14:29:14.194769,0.7448756917122669,280,0
2022-02-08 14:29:14.247246,0.8192493017764159,318,0
2022-02-08 14:29:14.299505,0.8572209014262259,255,1
2022-02-08 14:29:14.351605,0.5047953692920668,124,0
2022-02-08 14:29:14.403761,0.03757711377394701,308,1
2022-02-08 14:29:14.456172,0.3869608451540302,254,1
2022-02-08 14:29:14.509434,0.6363323287386666,147,0
2022-02-08 14:29:14.563637,0.2395476247439694,143,0
2022-02-08 14:29:14.616520,0.14783457966916902,92,0
2022-02-08 14:29:14.669859,0.37602314469495024,260,1
2022-02-08 14:29:14.721939,0.401743973953146,217,1
2022-02-08 14:29:14.774471,0.23865212065065922,258,1
2022-02-08 14:29:14.826558,0.4856449105816931,104,0
2022-02-08 14:29:14.879169,0.005625821551486054,358,1
2022-02-08 14:29:14.932280,0.007145451727792684,11,0
2022-02-08 14:29:14.984992,0.1916983528489531,224,1
2022-02-08 14:29:15.037865,0.8848087151043286,330,1
2022-02-08 14:29:15.091679,0.03541496033084024,231,0
2022-02-08 14:29:15.144397,0.09717973507272804,0,1
2022-02-08 14:29:15.198141,0.8640430320844756,312,0
2022-02-08 14:29:15.250540,0.569106017965391,294,1
2022-02-08 14:29:15.303280,0.1678759215562774,182,0
2022-02-08 14:29:15.355656,0.8202217277745605,344,0
2022-02-08 14:29:15.409093,0.11388644608013243,160,1
2022-02-08 14:29:15.462365,0.24452728026531845,127,1
2022-02-08 14:29:15.514383,0.392182096912457,211,0
2022-02-08 14:29:15.566420,0.17990104605367663,72,1
2022-02-08 14:29:15.620075,0.2755951131865072,269,1
